name,category,city
Кафе 24 часа,cafe,Махачкала
Паскучи,cafe,Махачкала
Пончики,cafe,Махачкала
Б\З Афелия,restaurant,Махачкала
Bootlegger,bar,Махачкала
Сам зашел,bar,Махачкала
"Банкетный зал ""Республик""",restaurant,Махачкала
Даблби,cafe,Махачкала
б/з Дагестан,restaurant,Махачкала
Сабур,cafe,Махачкала
Золотая турка,cafe,Махачкала
Бургер,cafe,Махачкала
ТЦ «Гранд»,mall,Махачкала
Бакари,cafe,Махачкала
33 пингвина,cafe,Махачкала
Мелодия гор,restaurant,Махачкала
Спорт бар,bar,Махачкала
Bastion,restaurant,Махачкала
Мангалия,fast_food,Махачкала
Редсон,restaurant,Махачкала
Джами,restaurant,Махачкала
аура,nightclub,Махачкала
Казан,cafe,Махачкала
Кафе 05,cafe,Махачкала
Мимино,restaurant,Махачкала
ЗАМ-ЗАМ,cafe,Махачкала
Барбекю Шаурма,fast_food,Махачкала
"Чайка, кафе",cafe,Махачкала
Сам Зашел,pub,Махачкала
Розлив,pub,Махачкала
RUSH Burger,fast_food,Махачкала
"""Столовая""",restaurant,Махачкала
Дом поэта Расула Гамзатова,attraction,Махачкала
МАРУ,fast_food,Махачкала
Чуду Равза,cafe,Махачкала
Базза,cafe,Махачкала
Шаурмянная,fast_food,Махачкала
Лакский музыкально-драматический театр им. Э. Капиева,theatre,Махачкала
Hinkal Brorhers,cafe,Махачкала
Jacques,restaurant,Махачкала
Coffee Like,fast_food,Махачкала
Coffee Like,cafe,Махачкала
Музей-заповедник – этнографический комплекс Дагестанский аул,museum,Махачкала
Земфира,restaurant,Махачкала
АНТАЛИЯ,cafe,Махачкала
7 луза,bar,Махачкала
Чарах,cafe,Махачкала
Неаполь,cafe,Махачкала
Бавариус,restaurant,Махачкала
Театр поэзии,theatre,Махачкала
ЧитайЕш,cafe,Махачкала
Ботлих,cafe,Махачкала
Искендер,fast_food,Махачкала
,bbq,Махачкала
Приморское,cafe,Махачкала
Чай-хана,cafe,Махачкала
Кеговый,bar,Махачкала
Тарелка,cafe,Махачкала
Cinnabon,cafe,Махачкала
"""Шаурма""",fast_food,Махачкала
о май пицца,restaurant,Махачкала
Кофейный дворик,cafe,Махачкала
la foresta,cafe,Махачкала
кофейня МАНУФАКТУРА,cafe,Махачкала
Kannam Chicken,fast_food,Махачкала
Бурка Турка,fast_food,Махачкала
Шоколадница,cafe,Махачкала
Папаха,restaurant,Махачкала
Malin Dao,cafe,Махачкала
Шашлычная 1,cafe,Махачкала
В горах,cafe,Махачкала
Bisou Bisou,cafe,Махачкала
Mariln,bar,Махачкала
Ground Coffee,cafe,Махачкала
Coffee Co,cafe,Махачкала
Capri,restaurant,Махачкала
Дружба,cafe,Махачкала
NOMAD,restaurant,Махачкала
visage.concept,cafe,Махачкала
Do.Bro Coffee,fast_food,Махачкала
1930,cafe,Махачкала
Папаха,cafe,Махачкала
Генацвале,restaurant,Махачкала
Водонапорная башня 1910 года,attraction,Махачкала
Мангалия,cafe,Махачкала
Кофейня Sunrise,cafe,Махачкала
Ещё одна кофейня,cafe,Махачкала
Дагестан,cafe,Махачкала
Аль-Маида,cafe,Махачкала
Тропики,cafe,Махачкала
Башня,cafe,Махачкала
Буфет,cafe,Махачкала
Иранская мечеть,attraction,Махачкала
Чуду всех видов,fast_food,Махачкала
Рассфет,cafe,Махачкала
"Кофейня ""Либерти""",cafe,Махачкала
Тбилисо,cafe,Махачкала
Surf Coffee,cafe,Махачкала
TarCoffsky,cafe,Махачкала
Black hall,cafe,Махачкала
Ясмина,cafe,Махачкала
Аул вкусов,cafe,Махачкала
Кофе и...,cafe,Махачкала
... And coffee,cafe,Махачкала
Б/1,cafe,Махачкала
Дом,restaurant,Махачкала
ТД ГУМ,mall,Махачкала
Государственный республиканский русский драматический театр им. М. Горького,theatre,Махачкала
Республиканский музей,museum,Махачкала
Кумыкский музыкально-драматический театр им. А. П. Салаватова,theatre,Махачкала
Национальный музей Республики Дагестан имени Алибека Тахо-Годи,museum,Махачкала
"""Тарки-Тау""",mall,Махачкала
Зодиак,restaurant,Махачкала
Орфей,restaurant,Махачкала
ТК «Пассаж»,mall,Махачкала
ТК «Меркурий»,mall,Махачкала
Бизон,restaurant,Махачкала
Б/З Княжество,restaurant,Махачкала
ТЦ 7 Континент,mall,Махачкала
Сириус,restaurant,Махачкала
Торговый центр,mall,Махачкала
,mall,Махачкала
Киргу,mall,Махачкала
Дагестанский государственный театр кукол,theatre,Махачкала
Джага,restaurant,Махачкала
Баракат,restaurant,Махачкала
Пивной бар Порт-Петровск,bar,Махачкала
ТД «Оазис»,mall,Махачкала
ТЦ «Вегас»,mall,Махачкала
Россия - Моя история,museum,Махачкала
Кафе изба,cafe,Махачкала
Кристалл,restaurant,Махачкала
Миркато,mall,Махачкала
Венский Дворик,cafe,Махачкала
Восторг,restaurant,Махачкала
,pub,Махачкала
"Кафе ""Анжелес""",cafe,Махачкала
Шунудаг,restaurant,Махачкала
"Банкетный зал ""Анжи""",restaurant,Махачкала
